Time_DR1,Front_DR1,Back_DR1,Time__F1,Back_F1,Front_F1,Time_F2,Front_F2,Back_F2,Time_B1,Back_B1,Front_B1,Time_B2,Back_B2,Front_B2,Time_C1,Back_C1,Front_C1,Time_C2,Back_C2,Front_C2
,,,,,,170.401,43.98418045,53.82347488,170.066,44.200634,52.00849915,169.933,39.97581482,50.49127579,168.534,46.2868576,46.51141739,169.133,46.2040329,47.33552551
,,,,,,170.534,43.79148102,53.72262955,170.2,44.34474182,51.99715042,170,39.82678223,50.52568054,168.6,46.35781097,46.40509415,169.2,46.05007553,47.68717957
,,,,,,170.667,43.76737213,53.59927368,170.266,44.32073593,52.31450653,170.133,39.80192947,50.45685959,168.734,46.15668106,46.54683685,169.333,46.16851807,47.42938995
,,,,,,170.734,43.76737213,53.68899918,170.4,44.35674286,52.29186249,170.266,39.95098877,50.59446716,168.8,46.25136948,46.51141739,169.4,46.32234192,47.39419556
,,,,,,170.867,43.80353165,53.83467484,170.533,44.38074112,52.34846497,170.333,39.83921051,50.69758224,168.934,46.21586609,46.61765671,169.533,46.16851807,47.47629547
,,,,,,171,43.97214508,53.61049271,170.666,44.34474182,52.24656296,170.466,39.97581482,50.56007767,169,46.25136948,46.61765671,169.6,46.21586609,47.51146698
,,,,,,171.134,43.91195297,53.73383713,170.733,44.32073593,52.15591812,170.6,39.97581482,50.583004,169.134,46.15668106,46.67663956,169.8,46.14484024,47.30030823
,,,,,,171.201,43.99621582,53.82347488,170.866,44.34474182,52.29186249,170.666,40.12467194,50.76628113,169.2,46.2868576,46.46417236,169.867,46.21586609,47.55834579
,,,,,,171.334,43.83968353,53.67778397,170.933,44.30872726,52.20124817,170.8,39.78949738,50.70903397,169.334,46.32234192,46.55864334,170,46.09746552,47.47629547
,,,,,,171.401,44.06840134,53.71141815,171.066,44.26070023,52.18991852,170.933,39.78949738,50.75483322,169.4,46.38145447,46.53503418,170.133,46.22770309,47.58177948
,,,,,,171.534,44.00825119,53.82347488,171.2,44.38074112,52.30318451,171,39.98822784,50.84638977,169.534,46.25136948,46.44054413,170.2,46.29868698,47.61692429
,,,,,,171.601,43.99621582,53.89066696,171.333,44.44072342,52.26921463,171.133,39.92615891,50.64030457,169.667,46.19219589,46.61765671,170.333,46.08562088,47.68717957
,,,,,,171.734,43.99621582,53.73383713,171.4,44.35674286,52.23523331,171.266,39.86405945,50.69758224,169.8,46.29868698,46.48779678,170.4,46.16851807,47.44111633
,,,,,,171.867,43.85173035,53.77866364,171.533,44.32073593,52.30318451,171.333,39.83921051,50.5486145,169.867,46.2040329,46.46417236,170.533,46.13299942,47.55834579
,,,,,,172,44.14054489,54.01377106,171.666,44.44072342,52.21257782,171.466,39.92615891,50.66321945,170,46.33416367,46.46417236,170.667,46.08562088,47.59349442
,,,,,,173.267,43.99621582,53.85707474,171.733,44.22466278,52.31450653,171.6,39.92615891,50.85783005,170.134,46.39327621,46.73559952,170.8,46.16851807,47.69888687
,,,,,,173.467,43.81558609,53.72262955,171.866,44.29672241,52.15591812,171.733,39.93857574,50.70903397,170.2,46.26319885,46.48779678,170.867,46.25136948,47.51146698
,,,,,,173.534,43.91195297,53.86827469,171.933,44.32073593,52.37110138,171.8,39.8764801,50.73193741,170.334,46.32234192,46.59405518,171,46.33416367,47.52318954
,,,,,,173.667,43.91195297,54.00258255,172.066,44.47669983,52.23523331,171.933,39.95098877,50.70903397,170.467,46.33416367,46.60585403,171.133,46.18035889,47.66376495
,,,,,,173.734,43.98418045,53.92425156,172.2,44.26070023,52.38241959,172.066,39.95098877,50.69758224,170.534,46.35781097,46.67663956,171.2,46.21586609,47.52318954
,,,,,,173.867,44.00825119,53.85707474,172.266,44.40473938,52.48422623,172.133,39.86405945,50.65176392,170.667,46.23953629,46.60585403,171.333,46.10931015,47.55834579
,,,,,,173.934,44.0323143,53.82347488,172.4,44.34474182,52.52944946,172.333,39.83921051,50.69758224,170.8,46.32234192,46.65304947,171.4,46.23953629,47.47629547
,,,,,,174.134,43.87582397,53.82347488,172.466,44.35674286,52.5181427,172.4,40.07507324,50.83494949,170.867,46.41691208,46.61765671,171.533,46.12115479,47.41765976
,,,,,,174.267,43.97214508,53.86827469,172.6,44.30872726,52.34846497,172.533,39.95098877,50.86927032,171,46.29868698,46.61765671,171.6,46.22770309,47.62863541
,,,,,,174.334,43.92399216,53.92425156,172.733,44.3687439,52.35978317,172.666,40.00063705,50.57154083,171.134,46.34598923,46.75917816,171.8,46.13299942,47.64034653
,,,,,,174.467,43.80353165,53.73383713,172.866,44.48868942,52.18991852,172.733,40.07507324,50.97218323,171.2,46.15668106,46.66484451,171.867,46.19219589,47.68717957
,,,,,,174.534,44.00825119,53.93544388,173,44.10447693,52.30318451,172.866,40.08747482,50.8807106,171.334,46.2040329,46.40509415,172,46.25136948,47.35899734
,,,,,,174.667,43.97214508,53.91305923,173.133,44.30872726,52.25788879,172.933,40.11227417,50.85783005,171.4,46.44054413,46.61765671,172.133,46.2040329,47.41765976
,,,,,,174.801,43.81558609,53.80107117,173.2,44.28471756,52.26921463,173.066,40.0998764,51.01789856,171.534,46.33416367,46.70022583,172.267,46.14484024,47.42938995
,,,,,,174.867,43.85173035,53.82347488,173.333,44.33273697,52.34846497,173.133,40.02545547,51.02932358,171.6,46.45235825,46.5822525,172.333,46.18035889,47.45284271
,,,,,,175,43.96010971,53.91305923,173.4,44.200634,52.26921463,173.266,39.93857574,50.84638977,171.734,46.31051254,46.70022583,172.467,46.06192398,47.44111633
,,,,,,175.067,44.10447693,53.84587479,173.6,44.54862213,52.22390747,173.4,39.92615891,50.82350922,171.8,46.39327621,46.79453659,172.533,46.08562088,47.45284271
,,,,,,175.201,44.08042908,54.03614044,173.666,44.32073593,52.28053665,173.533,40.14946747,50.76628113,171.934,46.29868698,46.73559952,172.667,46.21586609,47.42938995
,,,,,,175.401,44.0323143,54.01377106,173.8,44.33273697,52.16725159,173.666,39.88890076,50.91501999,172,46.39327621,46.66484451,172.8,46.21586609,47.38246536
,,,,,,175.467,44.0323143,54.03614044,173.866,44.39274216,52.14458466,173.733,39.8764801,50.92645264,172.134,46.39327621,46.84166718,172.933,46.13299942,47.51146698
,,,,,,175.601,44.0563736,53.87947083,174,44.32073593,52.31450653,173.866,39.81435776,50.97218323,172.2,46.39327621,46.66484451,173,46.26319885,47.44111633
,,,,,,175.734,44.17660141,53.85707474,174.133,44.26070023,52.37110138,174,39.85163498,51.01789856,172.334,46.2868576,46.85344315,173.133,46.16851807,47.59349442
,,,,,,175.801,44.2126503,53.81227493,174.2,44.41673279,52.39373398,174.066,40.05026627,50.86927032,172.467,46.21586609,46.54683685,173.267,46.19219589,47.66376495
,,,,,,175.934,43.87582397,53.81227493,174.333,44.39274216,52.35978317,174.199,39.85163498,50.74338531,172.534,46.33416367,46.78275299,173.333,46.23953629,47.42938995
,,,,,,176.067,43.97214508,53.76745987,174.466,44.28471756,52.23523331,174.266,39.82678223,50.75483322,172.667,46.40509415,46.53503418,173.467,46.16851807,47.54662704
,,,,,,176.201,44.0323143,53.82347488,174.6,44.38074112,52.39373398,174.4,39.95098877,50.72048569,172.8,46.23953629,46.77096558,173.6,46.27502823,47.47629547
,,,,,,176.267,44.0323143,53.77866364,174.666,44.2126503,52.50683975,174.533,40.08747482,50.75483322,172.867,46.29868698,46.84166718,173.667,46.21586609,47.51146698
,,,,,,176.401,43.92399216,54.04732513,174.8,44.28471756,52.25788879,174.6,39.78949738,50.75483322,173,46.41691208,46.80632019,173.8,46.14484024,47.66376495
,,,,,,176.467,43.96010971,54.01377106,174.866,44.35674286,52.34846497,174.733,40.00063705,50.78917694,173.134,46.26319885,46.77096558,173.933,46.19219589,47.42938995
,,,,,,176.601,43.99621582,53.99139404,175,44.3687439,52.40504837,174.8,40.00063705,50.85783005,173.2,46.38145447,46.71202087,174,46.07377243,47.48802185
,,,,,,176.734,44.02028275,53.82347488,175.133,44.33273697,52.39373398,175,39.75220108,50.86927032,173.334,46.25136948,46.65304947,174.133,46.40509415,47.60520935
,,,,,,176.801,43.94807053,53.86827469,175.2,44.42873001,52.57465744,175.066,40.05026627,50.91501999,173.4,46.36963272,46.81810379,174.267,46.06192398,47.54662704
,,,,,,176.934,43.87582397,53.83467484,175.333,44.42873001,52.40504837,175.199,39.92615891,50.96075058,173.534,46.36963272,46.61765671,174.333,46.12115479,47.69888687
,,,,,,177,43.89990997,53.89066696,175.466,44.42873001,52.34846497,175.333,39.86405945,50.77772903,173.667,46.27502823,46.6884346,174.467,46.22770309,47.55834579
,,,,,,177.134,44.0323143,53.76745987,175.6,44.27270889,52.41636276,175.4,39.6900177,50.91501999,173.8,46.31051254,46.85344315,174.6,46.21586609,47.44111633
,,,,,,177.201,43.81558609,53.85707474,175.666,44.200634,52.42767334,175.533,39.80192947,50.78917694,173.934,46.23953629,46.79453659,174.733,46.21586609,47.53490829
,,,,,,177.401,43.8276329,53.91305923,175.8,44.27270889,52.31450653,175.6,39.86405945,50.85783005,174.134,46.44054413,46.75917816,174.8,46.05007553,47.54662704
,,,,,,177.467,43.87582397,53.93544388,175.866,44.29672241,52.34846497,175.733,39.75220108,50.74338531,174.2,46.25136948,46.78275299,174.933,46.21586609,47.66376495
,,,,,,177.601,43.99621582,53.96901703,176.066,44.18861771,52.22390747,175.866,39.82678223,50.70903397,174.4,46.2040329,46.82988358,175.067,46.07377243,47.49974442
,,,,,,177.734,43.92399216,53.86827469,176.133,44.47669983,52.34846497,176,39.95098877,51.00646973,174.467,46.52322388,46.67663956,175.133,46.29868698,47.72229767
,,,,,,177.801,43.93603516,54.01377106,176.266,44.38074112,52.37110138,176.066,39.80192947,50.90358353,174.6,46.26319885,46.77096558,175.267,46.15668106,47.71059418
,,,,,,177.934,44.04434204,53.86827469,176.333,44.2126503,52.25788879,176.199,39.97581482,50.9378891,174.667,46.39327621,46.79453659,175.333,46.23953629,47.83928299
,,,,,,178.067,43.85173035,53.92425156,176.466,44.152565,52.39373398,176.333,39.98822784,50.99504089,174.8,46.54683685,46.65304947,175.467,46.38145447,47.40592957
,,,,,,178.201,44.0563736,54.18146515,176.6,44.17660141,52.42767334,176.466,40.18664551,50.98361206,174.934,46.36963272,47.04177856,175.6,46.36963272,47.60520935
,,,,,,178.267,43.94807053,54.04732513,176.733,44.30872726,52.37110138,176.666,40.02545547,50.8807106,175,46.40509415,46.90055084,175.733,46.21586609,47.64034653
,,,,,,178.401,43.98418045,54.01377106,176.8,44.29672241,52.43898773,176.733,40.05026627,50.78917694,175.134,46.42873001,46.71202087,175.8,46.2040329,47.62863541
,,,,,,178.534,43.98418045,53.86827469,176.933,44.53663635,52.50683975,176.866,40.19903946,50.90358353,175.267,46.48779678,46.90055084,175.933,46.47598648,47.66376495
,,,,,,178.667,43.89990997,53.93544388,177.066,44.3687439,52.52944946,177,39.86405945,50.8807106,175.334,46.19219589,46.87700272,176,46.38145447,47.83928299
,,,,,,178.734,44.0563736,53.92425156,177.133,44.10447693,52.31450653,177.133,39.90132141,50.94932175,175.467,46.52322388,46.78275299,176.133,46.48779678,47.78080368
,,,,,,178.867,44.0563736,54.04732513,177.266,44.47669983,52.55205536,177.199,40.12467194,51.05217361,175.6,46.61765671,46.71202087,176.2,46.39327621,47.72229767
,,,,,,178.934,44.11650085,54.09205246,177.333,44.45271683,52.52944946,177.333,39.97581482,50.92645264,175.734,46.2040329,46.78275299,176.333,46.46417236,47.75740433
,,,,,,179.067,44.02028275,54.1144104,177.466,44.34474182,52.38241959,177.4,40.24858856,50.9378891,175.8,46.35781097,46.99472046,176.533,46.40509415,47.67547226
,,,,,,179.201,43.94807053,53.87947083,177.6,44.45271683,52.39373398,177.533,40.05026627,51.12070084,175.934,46.31051254,46.73559952,176.6,46.29868698,47.65205765
,,,,,,179.267,44.06840134,54.15911865,177.733,44.24868774,52.43898773,177.666,40.02545547,50.98361206,176.067,46.36963272,46.82988358,176.733,46.29868698,47.73400116
,,,,,,179.401,44.24868774,54.01377106,177.866,44.16458511,52.29186249,177.8,40.03786087,51.12070084,176.2,46.27502823,46.82988358,176.8,46.34598923,47.83928299
,,,,,,179.534,44.32073593,54.08087158,177.933,44.17660141,52.5181427,177.933,40.14946747,51.07501984,176.267,46.29868698,46.80632019,176.933,46.53503418,47.74570084
,,,,,,179.601,44.0563736,54.00258255,178.066,44.23667526,52.48422623,178,40.06267166,51.02932358,176.4,46.40509415,46.84166718,177.067,46.39327621,47.95616913
,,,,,,179.734,44.23667526,54.15911865,178.2,44.41673279,52.60855484,178.133,39.98822784,51.0407486,176.467,46.35781097,46.79453659,177.133,46.39327621,47.78080368
,,,,,,179.867,44.2126503,53.98020554,178.266,44.34474182,52.50683975,178.199,40.2114296,50.8807106,176.6,46.46417236,47.10057831,177.267,46.40509415,47.71059418
,,,,,,179.934,44.08042908,54.02495575,178.4,44.24868774,52.55205536,178.333,40.19903946,50.96075058,176.667,46.45235825,46.82988358,177.333,46.41691208,47.74570084
,,,,,,180.067,44.27270889,53.95782852,178.466,44.35674286,52.47291565,178.466,40.0998764,51.18919373,176.8,46.36963272,46.97118378,177.467,46.35781097,47.75740433
,,,,,,180.201,44.24868774,54.04732513,178.6,44.38074112,52.48422623,178.533,40.05026627,51.07501984,176.934,46.27502823,46.81810379,177.533,46.49960709,47.78080368
,,,,,,180.334,44.152565,54.02495575,178.666,44.44072342,52.57465744,178.666,40.02545547,51.06359482,177.067,46.34598923,46.79453659,177.667,46.32234192,47.88605118
,,,,,,180.401,44.0563736,54.02495575,178.866,44.47669983,52.56335449,178.8,40.06267166,51.13211823,177.2,46.36963272,46.95941544,177.733,46.35781097,47.75740433
,,,,,,180.534,44.10447693,54.02495575,178.933,44.48868942,52.56335449,178.866,39.97581482,51.07501984,177.267,46.25136948,46.92409897,177.867,46.39327621,47.69888687
,,,,,,180.667,44.200634,54.10323334,179.066,44.39274216,52.66503143,179,39.96340179,51.12070084,177.4,46.39327621,46.93587112,177.933,46.2040329,47.79249954
,,,,,,180.734,44.11650085,54.10323334,179.2,44.50067902,52.65373611,179.133,40.00063705,51.15494919,177.534,46.33416367,46.75917816,178.067,46.41691208,47.85097504
,,,,,,180.867,44.2126503,54.09205246,179.266,44.27270889,52.48422623,179.199,39.96340179,51.0407486,177.6,46.48779678,46.92409897,178.2,46.48779678,47.92111588
,,,,,,180.934,44.200634,54.14794159,179.4,44.24868774,52.57465744,179.333,40.08747482,51.10927963,177.734,46.33416367,46.87700272,178.333,46.57044983,47.78080368
,,,,,,181.067,44.11650085,53.99139404,179.533,44.34474182,52.63114929,179.4,40.03786087,51.02932358,177.8,46.41691208,46.99472046,178.4,46.41691208,47.87435913
,,,,,,181.134,44.34474182,54.21498108,179.666,44.34474182,52.72148514,179.6,39.95098877,50.98361206,177.934,46.49960709,46.92409897,178.533,46.44054413,47.88605118
,,,,,,181.267,44.28471756,53.98020554,179.733,44.35674286,52.68761444,179.666,39.86405945,51.05217361,178.067,46.54683685,46.99472046,178.6,46.53503418,47.81589508
,,,,,,181.401,44.0563736,54.05850601,179.866,44.24868774,52.59725571,179.8,39.77706909,51.09786224,178.2,46.32234192,47.03001404,178.733,46.48779678,47.99121475
,,,,,,181.534,44.18861771,54.08087158,179.933,44.29672241,52.50683975,179.866,39.95098877,50.84638977,178.334,46.36963272,47.04177856,178.867,46.53503418,47.97953415
,,,,,,181.667,44.14054489,53.96901703,180.066,44.33273697,52.60855484,180,40.02545547,51.05217361,178.4,46.26319885,47.08882141,179,46.61765671,47.97953415
,,,,,,181.801,44.24868774,54.12558746,180.2,44.40473938,52.47291565,180.133,39.93857574,51.06359482,178.534,46.49960709,46.95941544,179.067,46.55864334,47.95616913
,,,,,,181.867,44.17660141,54.10323334,180.266,44.3687439,52.67632294,180.266,39.98822784,50.94932175,178.6,46.49960709,46.99472046,179.2,46.6884346,47.94448471
,,,,,,182,44.45271683,54.13676453,180.4,44.39274216,52.63114929,180.333,40.0998764,51.10927963,178.734,46.26319885,46.99472046,179.333,46.41691208,47.92111588
,,,,,,182.134,44.34474182,54.15911865,180.533,44.3687439,52.60855484,180.466,39.96340179,50.94932175,178.867,46.51141739,47.13584518,179.4,46.60585403,47.89773941
,,,,,,182.201,44.48868942,54.12558746,180.666,44.39274216,52.59725571,180.6,40.00063705,51.02932358,179,46.46417236,47.03001404,179.533,46.62945557,47.86266708
,,,,,,182.334,44.30872726,54.27082062,180.733,44.34474182,52.50683975,180.666,40.12467194,50.98361206,179.067,46.36963272,47.03001404,179.667,46.5822525,47.86266708
,,,,,,182.467,44.0323143,54.24848938,180.866,44.38074112,52.73277283,180.8,39.90132141,51.02932358,179.2,46.44054413,46.86522293,179.733,46.54683685,48.03792953
,,,,,,182.534,44.0563736,53.95782852,181,44.26070023,52.49553299,180.866,39.90132141,50.98361206,179.4,46.51141739,47.08882141,179.867,46.53503418,47.89773941
,,,,,,182.667,44.14054489,54.1926384,181.066,44.30872726,52.76663208,181.066,39.93857574,51.02932358,179.534,46.46417236,46.95941544,179.933,46.48779678,48.01457596
,,,,,,182.801,44.38074112,54.13676453,181.2,44.35674286,52.50683975,181.133,40.08747482,51.01789856,179.667,46.2868576,46.85344315,180.067,46.54683685,47.75740433
,,,,,,182.934,44.17660141,54.23731995,181.333,44.17660141,52.56335449,181.266,39.88890076,51.15494919,179.734,46.36963272,46.70022583,180.2,46.59405518,47.88605118
,,,,,,183,44.41673279,54.259655,181.4,44.29672241,52.61985016,181.4,39.97581482,51.13211823,179.867,46.48779678,46.85344315,180.333,46.60585403,47.83928299
,,,,,,183.134,44.22466278,54.1702919,181.533,44.34474182,52.72148514,181.466,39.80192947,51.00646973,180,46.40509415,46.90055084,180.467,46.48779678,47.93280029
,,,,,,183.201,44.24868774,54.15911865,181.6,44.45271683,52.68761444,181.6,39.86405945,51.09786224,180.067,46.53503418,46.90055084,180.533,46.62945557,47.94448471
,,,,,,183.334,44.0323143,54.10323334,181.733,44.44072342,52.8343277,181.733,39.97581482,51.09786224,180.2,46.60585403,47.04177856,180.667,46.52322388,47.85097504
,,,,,,183.401,44.45271683,54.36012268,181.866,44.47669983,52.71019745,181.8,40.18664551,51.01789856,180.334,46.40509415,46.98295212,180.733,46.42873001,47.93280029
,,,,,,183.534,44.2126503,54.41590881,182,44.35674286,52.65373611,181.933,40.14946747,51.02932358,180.4,46.60585403,47.04177856,180.933,46.46417236,47.86266708
,,,,,,183.667,44.29672241,54.31547928,182.066,44.30872726,52.64244461,182,39.91374207,51.10927963,180.534,46.32234192,46.98295212,181,46.57044983,47.85097504
,,,,,,183.734,44.24868774,54.29315186,182.2,44.35674286,52.66503143,182.199,39.93857574,51.13211823,180.667,46.47598648,47.13584518,181.133,46.59405518,47.86266708
,,,,,,183.934,44.17660141,54.15911865,182.333,44.24868774,52.75534821,182.266,40.00063705,51.12070084,180.734,46.53503418,46.95941544,181.267,46.40509415,47.92111588
,,,,,,184,44.28471756,54.08087158,182.466,44.39274216,52.81176758,182.4,39.98822784,51.14353561,180.867,46.5822525,47.1240921,181.467,46.5822525,47.93280029
,,,,,,184.134,44.29672241,54.259655,182.6,44.42873001,52.90198898,182.466,40.01304626,50.99504089,180.934,46.47598648,47.06529999,181.533,46.65304947,47.96785355
,,,,,,184.267,44.45271683,54.1702919,182.666,44.46471024,52.76663208,182.6,39.98822784,51.18919373,181.067,46.41691208,47.01824951,181.667,46.49960709,47.99121475
,,,,,,184.334,44.39274216,54.23731995,182.8,44.39274216,52.73277283,182.733,39.98822784,51.08644104,181.2,46.32234192,47.05353928,181.733,46.54683685,47.97953415
,,,,,,184.467,44.23667526,54.20380783,183,44.26070023,52.71019745,182.866,39.83921051,51.09786224,181.334,46.34598923,46.93587112,181.933,46.55864334,47.89773941
